ID;UTC;LAT;LON;NSAT;CELSIUS;BAT;VOLBAT
20;807608675;43,54649;-5,6664476;4;2314;970;4161
20;807608676;43,5464902;-5,6664352;4;2317;970;4161
20;807608677;43,5464985;-5,6664409;4;2317;970;4164
20;807608678;43,5465013;-5,666438;4;2318;970;4164
20;807608679;43,5465003;-5,666436;4;2319;970;4164
20;807608680;43,5465017;-5,6664369;4;2321;970;4164
20;807608681;43,5465006;-5,66644;4;2322;970;4164
20;807608682;43,5465001;-5,6664405;4;2323;970;4164
20;807608683;43,5464961;-5,6664396;4;2324;970;4164
20;807608684;43,5464931;-5,6664384;4;2325;970;4165
20;807608685;43,5464904;-5,6664388;4;2325;970;4164
20;807608686;43,546488;-5,6664404;4;2325;970;4162
20;807608687;43,5464865;-5,6664369;4;2326;970;4162
20;807608688;43,5464829;-5,6664364;4;2327;970;4165
20;807608689;43,5464821;-5,666438;4;2328;970;4164
20;807608690;43,5464819;-5,6664386;4;2330;970;4166
20;807608691;43,5464835;-5,6664373;4;2331;970;4162
20;807608692;43,5464846;-5,6664382;4;2332;970;4162
20;807608693;43,5464852;-5,666439;4;2333;970;4164
20;807608694;43,5464864;-5,6664412;4;2334;970;4165
20;807608695;43,5464875;-5,6664441;4;2336;970;4165
20;807608696;43,5464896;-5,666446;4;2336;970;4162
20;807608697;43,5464913;-5,6664468;4;2337;970;4164
20;807608698;43,5464915;-5,6664463;4;2336;970;4161
20;807608699;43,5464922;-5,666444;4;2336;970;4162
20;807608700;43,546493;-5,6664372;4;2336;970;4164
20;807608701;43,5464991;-5,6664375;5;2337;970;4164
20;807608702;43,5464973;-5,6664412;5;2338;970;4164
20;807608703;43,5464976;-5,6664471;5;2339;970;4165
20;807608704;43,5465007;-5,6664606;5;2339;970;4162
20;807608705;43,5464966;-5,6664777;5;2341;970;4164
20;807608706;43,5465035;-5,6664708;4;2342;970;4162
20;807608707;43,5465065;-5,6664705;4;2342;970;4164
20;807608708;43,5465082;-5,6664715;4;2342;970;4164
20;807608709;43,5465093;-5,6664717;4;2341;970;4162
20;807608710;43,5465072;-5,6664706;5;2342;970;4164
20;807608711;43,5465061;-5,6664699;5;2342;970;4164
20;807608712;43,5465056;-5,6664703;5;2342;970;4162
20;807608713;43,5465073;-5,6664717;5;2342;970;4165
20;807608714;43,5465044;-5,6664725;5;2342;970;4165
20;807608715;43,5464947;-5,6664663;5;2341;970;4162
20;807608716;43,5464973;-5,6664692;5;2342;970;4164
20;807608717;43,5464953;-5,6664709;5;2345;970;4164
20;807608718;43,5464941;-5,666473;5;2350;970;4165
20;807608719;43,5464937;-5,6664873;5;2354;970;4161
20;807608720;43,5464958;-5,6664891;5;2355;970;4161
20;807608721;43,5465033;-5,6664909;5;2361;970;4162
20;807608722;43,5465041;-5,6664876;5;2365;970;4164
20;807608723;43,5465087;-5,6664853;5;2365;970;4162
20;807608724;43,5465145;-5,6664839;5;2365;970;4161
20;807608725;43,5465142;-5,6664861;5;2364;970;4165
20;807608726;43,5465112;-5,6664857;5;2363;970;4164
20;807608727;43,5465093;-5,6664878;5;2361;970;4164
20;807608728;43,5465066;-5,6664889;5;2360;970;4164
20;807608729;43,5465094;-5,6664867;5;2358;970;4165
20;807608730;43,5465082;-5,6664912;5;2356;970;4164
20;807608731;43,5465078;-5,6664942;5;2355;970;4162
20;807608732;43,546508;-5,6664945;5;2353;970;4165
20;807608733;43,5465091;-5,6664941;5;2351;970;4164
20;807608734;43,5465087;-5,6664951;5;2349;970;4164
20;807608735;43,546509;-5,6664925;5;2348;970;4164
20;807608736;43,546508;-5,6664949;5;2347;970;4166
20;807608737;43,5465074;-5,6664959;5;2346;970;4164
20;807608738;43,5465068;-5,6664963;5;2345;970;4162
20;807608739;43,5465096;-5,6664893;5;2344;970;4164
20;807608740;43,5465102;-5,6664912;5;2342;970;4162
20;807608741;43,5465119;-5,6664921;5;2342;970;4161
20;807608742;43,546514;-5,6664887;5;2341;970;4161
20;807608743;43,5465136;-5,6664907;5;2341;970;4164
20;807608744;43,5465142;-5,6664893;5;2342;970;4164
20;807608745;43,5465145;-5,6664881;5;2341;970;4164
20;807608746;43,5465142;-5,6664893;5;2341;970;4162
20;807608747;43,546517;-5,6664841;5;2342;970;4164
20;807608748;43,5465187;-5,6664826;5;2342;970;4162
20;807608749;43,5465188;-5,6664816;5;2342;970;4161
20;807608750;43,5465218;-5,6664703;5;2343;970;4165
20;807608751;43,5465233;-5,6664711;5;2343;970;4160
20;807608752;43,5465243;-5,6664721;5;2343;970;4162
20;807608753;43,5465275;-5,6664712;5;2342;970;4164
20;807608754;43,5465263;-5,6664715;5;2342;970;4162
20;807608755;43,5465259;-5,6664731;5;2341;970;4161
20;807608756;43,546524;-5,6664752;5;2340;970;4162
20;807608757;43,546521;-5,6664745;5;2338;970;4164
20;807608758;43,5465162;-5,6664735;5;2336;970;4162
20;807608759;43,5465097;-5,6664713;5;2336;970;4164
20;807608760;43,5465114;-5,6664705;5;2334;970;4161
20;807608761;43,5465146;-5,6664639;5;2332;970;4160
20;807608762;43,5465159;-5,6664651;5;2331;970;4162
20;807608763;43,5465165;-5,6664617;5;2330;970;4161
20;807608764;43,5465155;-5,6664561;5;2330;970;4161
20;807608765;43,5465182;-5,6664612;5;2328;970;4162
20;807608766;43,5465163;-5,6664561;5;2328;970;4164
20;807608767;43,5465157;-5,6664602;5;2328;970;4165
20;807608768;43,546518;-5,6664645;5;2330;970;4164
20;807608769;43,5465175;-5,6664663;5;2330;970;4161
20;807608770;43,546519;-5,6664633;5;2330;970;4162
20;807608771;43,5465221;-5,6664561;5;2331;970;4164
20;807608772;43,5465205;-5,6664551;5;2331;970;4162
20;807608773;43,5465187;-5,6664576;5;2332;970;4161
20;807608774;43,5465171;-5,6664684;5;2332;970;4162
20;807608775;43,546517;-5,666471;5;2331;970;4162
20;807608776;43,5465118;-5,6664746;5;2330;970;4162
20;807608777;43,5465107;-5,6664755;5;2331;970;4164
20;807608778;43,5465101;-5,666474;4;2330;970;4162
20;807608779;43,5465121;-5,6664854;5;2330;970;4162
20;807608780;43,546514;-5,6664918;5;2330;970;4162
20;807608781;43,5465131;-5,6665022;5;2330;970;4165
20;807608782;43,5465132;-5,6665048;5;2330;970;4162
20;807608783;43,5465109;-5,6665126;5;2330;970;4161
20;807608784;43,5465122;-5,666516;5;2330;970;4162
20;807608785;43,5465104;-5,6665187;5;2330;970;4164
20;807608786;43,5465084;-5,6665263;5;2331;970;4164
20;807608787;43,5465068;-5,6665281;5;2332;970;4164
20;807608788;43,5465066;-5,6665237;4;2332;970;4161
20;807608789;43,5465001;-5,6665334;5;2333;970;4164
20;807608790;43,5465006;-5,6665318;5;2334;970;4164
20;807608791;43,5465015;-5,666527;5;2335;970;4164
20;807608792;43,5465018;-5,6665209;5;2336;970;4162
20;807608793;43,5465023;-5,666516;5;2337;970;4162
20;807608794;43,5465012;-5,6665129;5;2339;970;4164
20;807608795;43,5465015;-5,6665097;5;2341;970;4160
20;807608796;43,5465046;-5,6665033;5;2342;970;4160
20;807608797;43,5465051;-5,6665021;5;2342;970;4160
20;807608798;43,546504;-5,6664998;5;2342;970;4160
20;807608799;43,5465044;-5,6664974;5;2344;970;4160
20;807608800;43,5465062;-5,6664937;5;2344;970;4160
20;807608801;43,5465086;-5,6664912;5;2345;970;4160
20;807608802;43,5465105;-5,6664907;5;2346;970;4160
20;807608803;43,5465082;-5,6664919;5;2348;970;4162
20;807608804;43,54651;-5,6664926;5;2348;970;4162
20;807608805;43,5465082;-5,6664966;5;2350;970;4162
20;807608806;43,5465089;-5,666496;5;2350;970;4160
20;807608807;43,5465107;-5,6664992;5;2351;970;4159
20;807608808;43,5465109;-5,666498;5;2352;970;4160
20;807608809;43,5465102;-5,6664977;5;2351;970;4162
